name,location,body_type,year,kilometers_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,new_price,price
2020 Maruti Vitara Brezza ZXI,Faridabad,SUV,2020,49739,Petrol,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,784000.0
2018 Maruti Celerio VXI AMT,Delhi,Hatchback,2018,119383,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,392000.0
2016 Maruti Swift VDI ABS,Gurugram,Hatchback,2016,95343,Diesel,Manual,2,22.0,1197.0,88.0,5.0,850000.0,539000.0
2017 Maruti IGNIS ZETA 1.2,Noida,Hatchback,2017,79548,Petrol,Manual,2,20.9,1197.0,82.0,5.0,800000.0,468000.0
2014 Maruti Alto K10 VXI,Ghaziabad,Hatchback,2014,50925,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,254000.0
2018 Maruti Eeco 5 STR WITH A/C+HTR,Faridabad,MPV,2018,89906,Petrol,Manual,1,19.7,1196.0,79.0,5.0,650000.0,398000.0
2017 Maruti Baleno DELTA CVT PETROL 1.2,Delhi,Hatchback,2017,68932,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,568000.0
2018 Maruti Ciaz ALPHA AT 1.4 PETROL,Gurugram,Sedan,2018,77543,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,692000.0
2016 Maruti Baleno DELTA PETROL 1.2,Noida,Hatchback,2016,57417,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,527000.0
2022 Maruti Swift ZXI PLUS DUAL TONE,Ghaziabad,Hatchback,2022,44513,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,807000.0
2017 Maruti Alto 800 LXI,Faridabad,Hatchback,2017,56946,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,300000.0
2019 Maruti Alto LXI,Delhi,Hatchback,2019,35479,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,332000.0
2016 Maruti Swift Dzire ZDI AMT,Gurugram,Hatchback,2016,88396,Diesel,Automatic,2,22.0,1197.0,88.0,5.0,850000.0,578000.0
2019 Maruti New Wagon-R ZXI 1.2,Noida,Other,2019,29420,Petrol,Manual,2,,,,,,501000.0
2018 Maruti Baleno ALPHA CVT PETROL 1.2,Ghaziabad,Hatchback,2018,59613,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,660000.0
2017 Maruti Dzire VXI,Faridabad,Sedan,2017,86069,Petrol,Manual,2,23.0,1197.0,89.0,5.0,900000.0,584000.0
2021 Maruti S PRESSO VXI PLUS AMT,Delhi,Other,2021,18880,Petrol,Automatic,2,,,,,,476000.0
2021 Maruti New Wagon-R VXI (O) 1.0,Gurugram,Other,2021,6549,Petrol,Manual,1,,,,,,531000.0
2022 Maruti Alto VXI,Noida,Hatchback,2022,19497,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,415000.0
2020 Maruti Baleno ALPHA CVT PETROL 1.2,Ghaziabad,Hatchback,2020,72538,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,744000.0
2023 Maruti New Wagon-R ZXI PLUS 1.2 AMT,Faridabad,Other,2023,20335,Petrol,Automatic,1,,,,,,673000.0
2016 Maruti Wagon R 1.0 VXI (O) AMT,Delhi,Hatchback,2016,74308,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,750000.0,396000.0
2022 Maruti Alto VXI PLUS,Gurugram,Hatchback,2022,7184,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,450000.0
2017 Maruti Baleno RS 1.0 PETROL,Noida,Hatchback,2017,90881,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,573000.0
2018 Maruti Celerio ZXI AMT,Ghaziabad,Hatchback,2018,85129,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,447000.0
2020 Maruti S PRESSO VXI PLUS AMT,Faridabad,Other,2020,40092,Petrol,Automatic,2,,,,,,465000.0
2018 Maruti IGNIS DELTA 1.2,Delhi,Hatchback,2018,81794,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,460000.0
2020 Maruti Baleno ZETA CVT PETROL 1.2,Gurugram,Hatchback,2020,70579,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,713000.0
2019 Maruti Celerio VXI AMT,Noida,Hatchback,2019,70604,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,449000.0
2018 Maruti Alto 800 LXI,Ghaziabad,Hatchback,2018,35716,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,320000.0
2017 Maruti Baleno ZETA CVT PETROL 1.2,Faridabad,Hatchback,2017,29975,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,637000.0
2017 Maruti Wagon R 1.0 VXI,Delhi,Hatchback,2017,55485,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,436000.0
2018 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Gurugram,Sedan,2018,78170,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,707000.0
2019 Maruti Alto LXI,Noida,Hatchback,2019,53567,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,321000.0
2023 Maruti S PRESSO VXI+,Ghaziabad,Other,2023,14243,Petrol,Manual,1,,,,,,532000.0
2020 Maruti S PRESSO VXI+,Faridabad,Other,2020,23216,Petrol,Manual,1,,,,,,445000.0
2017 Maruti Alto K10 VXI,Delhi,Hatchback,2017,70222,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,340000.0
2019 Maruti New Wagon-R VXI (O) 1.2 AMT,Gurugram,Other,2019,98073,Petrol,Automatic,1,,,,,,502000.0
2017 Maruti Baleno ZETA CVT PETROL 1.2,Noida,Hatchback,2017,78967,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,631000.0
2021 Maruti S PRESSO VXI+,Ghaziabad,Other,2021,10432,Petrol,Manual,1,,,,,,472000.0
2022 Maruti New Wagon-R ZXI 1.2,Faridabad,Other,2022,17243,Petrol,Manual,1,,,,,,637000.0
2022 Maruti Celerio ZXI PLUS,Delhi,Hatchback,2022,58811,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,608000.0
2014 Maruti Swift Dzire VXI,Gurugram,Hatchback,2014,55989,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,419000.0
2016 Maruti Swift VXI,Noida,Hatchback,2016,69898,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,504000.0
2015 Maruti Celerio VXI,Ghaziabad,Hatchback,2015,59745,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,382000.0
2020 Maruti New Wagon-R ZXI 1.2,Faridabad,Other,2020,35706,Petrol,Manual,1,,,,,,545000.0
2018 Maruti Celerio ZXI AMT (O),Delhi,Hatchback,2018,72164,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,464000.0
2018 Maruti Ciaz ALPHA 1.4 PETROL,Gurugram,Sedan,2018,66598,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,695000.0
2020 Maruti S PRESSO VXI+,Noida,Other,2020,14896,Petrol,Manual,2,,,,,,440000.0
2020 Maruti S PRESSO VXI+,Ghaziabad,Other,2020,27608,Petrol,Manual,1,,,,,,459000.0
2015 Maruti Swift VXI,Faridabad,Hatchback,2015,59471,Petrol,Manual,3,22.0,1197.0,88.0,5.0,850000.0,418000.0
2013 Maruti Alto 800 VXI,Delhi,Hatchback,2013,79677,Petrol,Manual,2,24.0,998.0,66.0,5.0,600000.0,210000.0
2016 Maruti Alto 800 LXI O,Gurugram,Hatchback,2016,70249,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,278000.0
2019 Maruti Alto VXI,Noida,Hatchback,2019,17290,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,371000.0
2022 Maruti Celerio ZXI,Ghaziabad,Hatchback,2022,20313,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,556000.0
2019 Maruti S PRESSO VXI AMT,Faridabad,Other,2019,20840,Petrol,Automatic,1,,,,,,452000.0
2023 Maruti New Wagon-R ZXI 1.2,Delhi,Other,2023,5098,Petrol,Manual,1,,,,,,661000.0
2022 Maruti S PRESSO VXI+,Gurugram,Other,2022,15094,Petrol,Manual,1,,,,,,473000.0
2019 Maruti Alto VXI,Noida,Hatchback,2019,21999,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,370000.0
2020 Maruti New Wagon-R ZXI 1.2 AMT,Ghaziabad,Other,2020,52423,Petrol,Automatic,1,,,,,,598000.0
2018 Maruti Dzire VXI,Faridabad,Sedan,2018,73333,Petrol,Manual,2,23.0,1197.0,89.0,5.0,900000.0,558000.0
2022 Maruti Swift VXI,Delhi,Hatchback,2022,15176,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,702000.0
2022 Maruti Swift VXI,Gurugram,Hatchback,2022,31947,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,689000.0
2021 Maruti S PRESSO VXI AMT,Noida,Other,2021,12067,Petrol,Automatic,1,,,,,,505000.0
2016 Maruti Baleno DELTA PETROL 1.2,Ghaziabad,Hatchback,2016,27297,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,526000.0
2021 Maruti Swift VXI,Faridabad,Hatchback,2021,58463,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,589000.0
2022 Maruti Swift VXI,Delhi,Hatchback,2022,45808,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,661000.0
2023 Maruti Dzire VXI,Gurugram,Sedan,2023,2462,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,760000.0
2019 Maruti Baleno ALPHA PETROL 1.2,Noida,Hatchback,2019,76024,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,600000.0
2018 Maruti Dzire ZXI PLUS AMT,Ghaziabad,Sedan,2018,24902,Petrol,Automatic,2,23.0,1197.0,89.0,5.0,900000.0,653000.0
2013 Maruti Wagon R 1.0 VXI,Faridabad,Hatchback,2013,29532,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,322000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Delhi,Hatchback,2017,113744,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,444000.0
2018 Maruti Dzire ZXI PLUS,Gurugram,Sedan,2018,61641,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,668000.0
2017 Maruti Ciaz ALPHA 1.4 PETROL,Noida,Sedan,2017,77367,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,626000.0
2016 Maruti Swift VXI,Ghaziabad,Hatchback,2016,67466,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,512000.0
2018 Maruti Baleno ZETA PETROL 1.2,Faridabad,Hatchback,2018,62367,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,574000.0
2016 Maruti Swift VXI,Delhi,Hatchback,2016,86609,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,452000.0
2021 Maruti Alto LXI O,Gurugram,Hatchback,2021,2632,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,386000.0
2020 Maruti Alto LXI,Noida,Hatchback,2020,5093,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,360000.0
2017 Maruti IGNIS SIGMA 1.2,Ghaziabad,Hatchback,2017,51920,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,384000.0
2022 Maruti Celerio VXI CNG,Faridabad,Hatchback,2022,31366,CNG,Manual,1,25.0,998.0,66.0,5.0,700000.0,641000.0
2016 Maruti Baleno ZETA PETROL 1.2,Delhi,Hatchback,2016,80251,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,547000.0
2017 Maruti Ciaz ALPHA 1.4 PETROL,Gurugram,Sedan,2017,80422,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,634000.0
2019 Maruti S PRESSO VXI PLUS AMT,Noida,Other,2019,54226,Petrol,Automatic,1,,,,,,453000.0
2021 Maruti Celerio ZXI AMT,Ghaziabad,Hatchback,2021,48061,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,592000.0
2020 Maruti New Wagon-R ZXI 1.2 AMT,Faridabad,Other,2020,28300,Petrol,Automatic,1,,,,,,592000.0
2020 Maruti Ciaz DELTA 1.5 SHVS MT PETROL,Delhi,Sedan,2020,38299,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,807000.0
2018 Maruti Ciaz ALPHA AT 1.4 PETROL,Gurugram,Sedan,2018,40101,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,817000.0
2020 Maruti Alto LXI,Noida,Hatchback,2020,24744,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,355000.0
2019 Maruti Swift VXI,Ghaziabad,Hatchback,2019,77467,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,579000.0
2019 Maruti Alto LXI,Faridabad,Hatchback,2019,43424,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,329000.0
2018 Maruti Alto K10 VXI AMT,Delhi,Hatchback,2018,85701,Petrol,Automatic,1,24.0,998.0,66.0,5.0,600000.0,346000.0
2014 Maruti Celerio VXI,Gurugram,Hatchback,2014,70820,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,330000.0
2019 Maruti Alto LXI,Noida,Hatchback,2019,41155,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,319000.0
2014 Maruti Swift VXI,Ghaziabad,Hatchback,2014,32533,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,473000.0
2019 Maruti New Wagon-R VXI (O) 1.0,Faridabad,Other,2019,49904,Petrol,Manual,1,,,,,,470000.0
2017 Maruti Wagon R 1.0 VXI,Delhi,Hatchback,2017,22526,Petrol,Manual,1,22.0,1197.0,88.0,5.0,750000.0,436000.0
2018 Maruti Baleno ALPHA CVT PETROL 1.2,Gurugram,Hatchback,2018,24368,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,694000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Noida,Hatchback,2017,51952,Petrol,Automatic,2,20.9,1197.0,82.0,5.0,800000.0,506000.0
2015 Maruti Celerio ZXI,Ghaziabad,Hatchback,2015,69645,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,453000.0
2017 Maruti Ertiga VXI,Faridabad,MPV,2017,32897,Petrol,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,746000.0
2016 Maruti Swift Dzire ZXI,Delhi,Hatchback,2016,57333,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,638000.0
2022 Maruti XL6 ZETA MT,Gurugram,MPV,2022,59304,Petrol,Manual,1,20.3,1462.0,103.0,6.0,1200000.0,1069000.0
2014 Maruti Swift VXI,Noida,Hatchback,2014,73239,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,486000.0
2017 Maruti Ciaz ALPHA 1.4 PETROL,Ghaziabad,Sedan,2017,43129,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,663000.0
2017 Maruti Baleno ALPHA CVT PETROL 1.2,Faridabad,Hatchback,2017,80229,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,644000.0
2018 Maruti IGNIS ZETA 1.2,Delhi,Hatchback,2018,92528,Petrol,Manual,2,20.9,1197.0,82.0,5.0,800000.0,470000.0
2023 Maruti IGNIS ZETA 1.2,Gurugram,Hatchback,2023,19575,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,696000.0
2012 Maruti Alto 800 LXI,Noida,Hatchback,2012,33134,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,253000.0
2015 Maruti Swift VXI,Ghaziabad,Hatchback,2015,34673,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,546000.0
2020 Maruti Ciaz SIGMA 1.5 SHVS MT PETROL,Faridabad,Sedan,2020,31444,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,821000.0
2013 Maruti Swift VDI,Delhi,Hatchback,2013,96413,Diesel,Manual,1,22.0,1197.0,88.0,5.0,850000.0,444000.0
2012 Maruti Swift VXI,Gurugram,Hatchback,2012,64557,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,463000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Noida,Hatchback,2017,22456,Petrol,Automatic,2,20.9,1197.0,82.0,5.0,800000.0,612000.0
2023 Maruti Grand Vitara SIGMA SMART HYBRID,Ghaziabad,SUV,2023,20888,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1250000.0,1108000.0
2014 Maruti Swift VXI,Faridabad,Hatchback,2014,70716,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,487000.0
2011 Maruti Swift VXI,Delhi,Hatchback,2011,64003,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,361000.0
2017 Maruti Vitara Brezza VDI (O),Gurugram,SUV,2017,109407,Diesel,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,697000.0
2019 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2019,54029,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,694000.0
2017 Maruti Wagon R 1.0 VXI,Ghaziabad,Hatchback,2017,51689,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,418000.0
2017 Maruti Celerio ZXI,Faridabad,Hatchback,2017,38004,Petrol,Manual,2,25.0,998.0,66.0,5.0,700000.0,452000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2017,46751,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,662000.0
2022 Maruti Grand Vitara ALPHA SMART HYBRID ALLGRIP,Gurugram,SUV,2022,14358,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1250000.0,1599000.0
2021 Maruti IGNIS SIGMA 1.2,Noida,Hatchback,2021,39945,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,512000.0
2018 Maruti Swift VXI AMT,Ghaziabad,Hatchback,2018,57341,Petrol,Automatic,1,22.0,1197.0,88.0,5.0,850000.0,597000.0
2020 Maruti Ertiga ZXI AT SHVS,Faridabad,MPV,2020,43181,Petrol,Automatic,1,20.5,1462.0,103.0,7.0,1150000.0,963000.0
2019 Maruti Swift ZXI,Delhi,Hatchback,2019,32730,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,619000.0
2022 Maruti Ertiga ZXI AT SHVS,Gurugram,MPV,2022,29126,Petrol,Automatic,1,20.5,1462.0,103.0,7.0,1150000.0,1192000.0
2021 Maruti Ertiga VXI AT SHVS,Noida,MPV,2021,33525,Petrol,Automatic,1,20.5,1462.0,103.0,7.0,1150000.0,1007000.0
2015 Maruti Ciaz ZXI AT,Ghaziabad,Sedan,2015,83683,Petrol,Automatic,2,20.0,1462.0,103.0,5.0,1100000.0,480000.0
2014 Maruti Ciaz ZXI,Faridabad,Sedan,2014,70337,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,547000.0
2014 Maruti OMNI E STD,Delhi,MPV,2014,64243,Petrol,Manual,1,16.0,796.0,32.0,8.0,500000.0,279000.0
2017 Maruti Swift ZXI,Gurugram,Hatchback,2017,57560,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,567000.0
2016 Maruti Swift Dzire ZXI,Noida,Hatchback,2016,86301,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,518000.0
2023 Maruti New Wagon-R ZXI 1.2,Ghaziabad,Other,2023,2896,Petrol,Manual,1,,,,,,657000.0
2013 Maruti Swift Dzire VXI,Faridabad,Hatchback,2013,59700,Petrol,Manual,3,22.0,1197.0,88.0,5.0,850000.0,411000.0
2020 Maruti New Wagon-R VXI (O) 1.2,Delhi,Other,2020,66530,Petrol,Manual,1,,,,,,508000.0
2016 Maruti Ertiga VDI SHVS,Gurugram,MPV,2016,94438,Diesel,Manual,1,20.5,1462.0,103.0,7.0,1150000.0,754000.0
2016 Maruti Vitara Brezza ZDI,Noida,SUV,2016,91544,Diesel,Manual,1,18.7,1462.0,103.0,5.0,1150000.0,709000.0
2013 Maruti Wagon R Stingray VXI,Ghaziabad,Hatchback,2013,97830,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,295000.0
2017 Maruti IGNIS ZETA 1.2,Faridabad,Hatchback,2017,47285,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,473000.0
2016 Maruti Swift VXI,Delhi,Hatchback,2016,53462,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,560000.0
2021 Maruti IGNIS ALPHA 1.2 AMT,Gurugram,Hatchback,2021,29003,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,758000.0
2019 Maruti Alto 800 LXI,Noida,Hatchback,2019,39868,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,336000.0
2022 Maruti New Wagon-R ZXI 1.2,Ghaziabad,Other,2022,8524,Petrol,Manual,1,,,,,,624000.0
2017 Maruti IGNIS ZETA 1.2 AMT,Faridabad,Hatchback,2017,95525,Petrol,Automatic,2,20.9,1197.0,82.0,5.0,800000.0,465000.0
2017 Maruti Baleno ALPHA PETROL 1.2,Delhi,Hatchback,2017,81548,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,619000.0
2017 Maruti Dzire ZXI PLUS AMT,Gurugram,Sedan,2017,105779,Petrol,Automatic,1,23.0,1197.0,89.0,5.0,900000.0,587000.0
2011 Maruti Ritz VDI,Noida,Hatchback,2011,72644,Diesel,Manual,1,18.0,1197.0,74.0,5.0,700000.0,362000.0
2015 Maruti Celerio VXI,Ghaziabad,Hatchback,2015,39773,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,394000.0
2013 Maruti Swift VDI,Faridabad,Hatchback,2013,93871,Diesel,Manual,3,22.0,1197.0,88.0,5.0,850000.0,379000.0
2019 Maruti Celerio X ZXI (O) AMT,Delhi,Hatchback,2019,27215,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,502000.0
2018 Maruti Baleno ALPHA DIESEL 1.3,Gurugram,Hatchback,2018,82882,Diesel,Manual,1,22.3,1197.0,89.0,5.0,900000.0,722000.0
2023 Maruti Alto K10 VXI PLUS,Noida,Hatchback,2023,8882,Petrol,Manual,1,24.0,998.0,66.0,5.0,600000.0,515000.0
2021 Maruti IGNIS DELTA 1.2 AMT,Ghaziabad,Hatchback,2021,31951,Petrol,Automatic,1,20.9,1197.0,82.0,5.0,800000.0,610000.0
2020 Maruti New Wagon-R VXI (O) 1.2,Faridabad,Other,2020,15178,Petrol,Manual,1,,,,,,564000.0
2016 Maruti Swift VXI,Delhi,Hatchback,2016,69995,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,525000.0
2016 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2016,29641,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,620000.0
2021 Maruti S PRESSO VXI AMT,Noida,Other,2021,9677,Petrol,Automatic,2,,,,,,442000.0
2015 Maruti Wagon R 1.0 VXI,Ghaziabad,Hatchback,2015,49078,Petrol,Manual,2,22.0,1197.0,88.0,5.0,750000.0,336000.0
2014 Maruti Swift ZXI,Faridabad,Hatchback,2014,41074,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,491000.0
2021 Maruti XL6 ALPHA AT,Delhi,MPV,2021,38819,Petrol,Automatic,1,20.3,1462.0,103.0,6.0,1200000.0,1123000.0
2019 Maruti Baleno ZETA PETROL 1.2,Gurugram,Hatchback,2019,59228,Petrol,Manual,1,22.3,1197.0,89.0,5.0,900000.0,692000.0
2019 Maruti Baleno ALPHA CVT PETROL 1.2,Noida,Hatchback,2019,65568,Petrol,Automatic,2,22.3,1197.0,89.0,5.0,900000.0,673000.0
2020 Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ghaziabad,Sedan,2020,52878,Petrol,Manual,2,20.0,1462.0,103.0,5.0,1100000.0,793000.0
2011 Maruti Zen Estilo VXI,Faridabad,Hatchback,2011,69568,Petrol,Manual,2,18.0,993.0,60.0,5.0,550000.0,210000.0
2015 Maruti Baleno DELTA DIESEL 1.3,Delhi,Hatchback,2015,63916,Diesel,Manual,2,22.3,1197.0,89.0,5.0,900000.0,581000.0
2017 Maruti Dzire ZXI PLUS AMT,Gurugram,Sedan,2017,67275,Petrol,Automatic,2,23.0,1197.0,89.0,5.0,900000.0,629000.0
2019 Maruti Celerio ZXI AMT (O),Noida,Hatchback,2019,23686,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,496000.0
2014 Maruti Celerio VXI AMT,Ghaziabad,Hatchback,2014,14522,Petrol,Automatic,2,25.0,998.0,66.0,5.0,700000.0,362000.0
2018 Maruti Dzire VXI,Faridabad,Sedan,2018,19437,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,688000.0
2018 Maruti Celerio VXI (O),Delhi,Hatchback,2018,69515,Petrol,Manual,1,25.0,998.0,66.0,5.0,700000.0,437000.0
2017 Maruti Baleno DELTA CVT PETROL 1.2,Gurugram,Hatchback,2017,79589,Petrol,Automatic,1,22.3,1197.0,89.0,5.0,900000.0,618000.0
2014 Maruti Swift Dzire VDI,Noida,Hatchback,2014,89284,Diesel,Manual,1,22.0,1197.0,88.0,5.0,850000.0,530000.0
2016 Maruti S Cross ZETA 1.3,Ghaziabad,Other,2016,78922,Diesel,Manual,2,,,,,,716000.0
2014 Maruti Ritz VXI,Faridabad,Hatchback,2014,73631,Petrol,Manual,2,18.0,1197.0,74.0,5.0,700000.0,367000.0
2017 Maruti IGNIS DELTA 1.2,Delhi,Hatchback,2017,56427,Petrol,Manual,1,20.9,1197.0,82.0,5.0,800000.0,465000.0
2016 Maruti Ciaz ZXI+,Gurugram,Sedan,2016,75940,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,596000.0
2012 Maruti Swift Dzire VXI,Noida,Hatchback,2012,104807,Petrol,Manual,3,22.0,1197.0,88.0,5.0,850000.0,376000.0
2021 Maruti Celerio ZXI PLUS AGS,Ghaziabad,Hatchback,2021,45807,Petrol,Automatic,1,25.0,998.0,66.0,5.0,700000.0,650000.0
2019 Maruti Dzire VXI,Faridabad,Sedan,2019,58029,Petrol,Manual,1,23.0,1197.0,89.0,5.0,900000.0,683000.0
2020 Maruti Swift ZXI PLUS AMT,Delhi,Hatchback,2020,38807,Petrol,Automatic,2,22.0,1197.0,88.0,5.0,850000.0,721000.0
2014 Maruti Swift ZXI,Gurugram,Hatchback,2014,56168,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,495000.0
2016 Maruti Ciaz ZXI AT,Noida,Sedan,2016,66695,Petrol,Automatic,1,20.0,1462.0,103.0,5.0,1100000.0,629000.0
2019 Maruti Ciaz SIGMA 1.5 SHVS MT PETROL,Ghaziabad,Sedan,2019,12567,Petrol,Manual,1,20.0,1462.0,103.0,5.0,1100000.0,755000.0
2017 Maruti Swift VXI,Faridabad,Hatchback,2017,77191,Petrol,Manual,2,22.0,1197.0,88.0,5.0,850000.0,515000.0
2017 Maruti Dzire VDI AMT,Delhi,Sedan,2017,77413,Diesel,Automatic,2,23.0,1197.0,89.0,5.0,900000.0,673000.0
2011 Maruti Swift Dzire VXI,Gurugram,Hatchback,2011,61266,Petrol,Manual,1,22.0,1197.0,88.0,5.0,850000.0,348000.0
2017 Maruti Baleno ZETA PETROL 1.2,Noida,Hatchback,2017,22396,Petrol,Manual,2,22.3,1197.0,89.0,5.0,900000.0,613000.0
